age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,job_bluecollar,job_entrepreneur,job_housemaid,job_management,job_retired,job_selfemployed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_m,marital_mairied,marital_maried,marital_marirred,marital_married,marital_single,education_secondary,education_tertiary,contact_telephone,contact_unknown,month_22-Aug,month_27-Aug,month_28-Jul,month_8-Aug,month_August,month_apr,month_aug,month_august,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_success,poutcome_unknown
-0.3835234666862956,no,-0.3510089954138647,no,no,-0.19673958120178453,-0.2953650319902321,0.080592550053017,4.912934848871869,3.141820367845528,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.4775353716749542,no,1.8948290665883458,yes,no,-1.369570082486787,-0.5451614371260669,0.41654408740364907,1.1444450038827927,0.20036564109371172,no,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.0074758467316613465,no,-0.40737110847708863,yes,yes,1.6797892208542191,-0.5116066961376712,0.7524956247542811,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.10148775172031992,no,-0.06919843009774534,yes,yes,-0.31402263133028474,-0.25062537733903784,0.7524956247542811,-0.41736228481588866,-0.2898768133649243,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.6847384430641927,no,-0.07111986577035524,no,no,0.5069587195692168,-0.5116066961376712,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.28951156169763703,no,0.6177148228602957,no,no,0.27239261931221637,1.1773152669449132,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.4027027280982172,no,-0.41793900467644307,yes,no,0.15510956918371616,-0.6719237919711174,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.0266551081435829,no,-0.41793900467644307,no,no,-0.0794565310732843,-0.489236868812074,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.4775353716749542,no,-0.2277168730880625,no,yes,-1.369570082486787,-0.12013471793972115,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.0416068016069056,no,-0.4089723048709302,no,no,0.5069587195692168,-0.5787161781144626,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.08653605825699721,no,0.7032187102914366,no,no,1.4452231205972186,-0.8918937606728227,6.463671759715025,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.10148775172031992,no,-0.41793900467644307,no,no,-1.0177209321012861,1.5352325041544674,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.3236425165728813,no,-0.39872464795034407,yes,no,-1.486853132615287,1.07292273942546,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.1206670131322414,no,-0.41793900467644307,no,no,-0.900437881972786,-0.42585569138954876,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.28951156169763703,no,-0.3148219569130449,yes,no,1.2106570203402183,-0.7502181876107074,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.55659558320029,no,-0.4438783862566768,yes,no,0.624241769697717,-0.0008289722032030565,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.18054796324565578,no,0.22189907430265526,yes,no,0.5069587195692168,-0.7986861468161679,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.0416068016069056,no,-0.2626229544738091,yes,no,0.624241769697717,-0.6458256600912541,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.55659558320029,no,0.1825096430141522,yes,no,-0.19673958120178453,-0.3923009504011531,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.0416068016069056,no,-0.366380480794744,no,yes,-0.900437881972786,0.1333899917503798,0.080592550053017,-0.41736228481588866,-0.2898768133649243,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-1.3236425165728813,no,-0.34716612406864494,no,yes,-1.0177209321012861,1.0878359576425245,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.0416068016069056,no,-0.3887972303085262,no,no,-0.6658717817157854,0.3757297877776822,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.1206670131322414,no,-0.7077555519617703,yes,no,1.4452231205972186,-0.18351589536224638,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.19549965670897848,no,-0.41793900467644307,yes,no,0.03782651905521592,-0.4668670414864769,-0.5913105246482471,2.6155667080763894,0.20036564109371172,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2296306115842226,no,-0.1140319291253098,yes,no,1.4452231205972186,5.4723221134595645,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.2296306115842226,no,-0.3039338214349221,no,no,1.4452231205972186,0.12593338264184742,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.135618706595564,no,-0.24020620496002687,yes,no,-0.0794565310732843,-0.48178025970354166,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.4967146330868757,no,0.13959757965919767,no,no,0.8588078699547175,0.3794580923319484,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.7787503480528515,no,0.5520657707127906,no,no,1.4452231205972186,-0.880708847010024,2.0963017741568093,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.9326432031549243,no,0.26320994126376823,yes,no,-1.2522870323582866,-0.3363763820871602,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.19549965670897848,no,-0.36606024151597566,no,no,-0.0794565310732843,-0.5451614371260669,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.5116663265501984,no,-0.3468458847898766,no,no,1.3279400704687185,-0.5526180462345993,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.55659558320029,no,-0.008032727852996701,no,no,-0.900437881972786,-0.7875012331533693,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.6655591816522713,no,-0.25781936529228433,yes,no,-0.0794565310732843,-0.08285167239705925,-0.255358987297615,1.4265779334541673,0.20036564109371172,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.08653605825699721,no,0.0688246990513995,yes,no,-1.2522870323582866,-0.5488897416803331,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.0416068016069056,no,-0.4012865621804906,yes,yes,-0.5485887315872853,0.12220507808758123,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.7446193931776072,no,0.8117798257938962,yes,no,-0.0794565310732843,-0.43331230049808117,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.2296306115842226,no,-0.32763152806377754,yes,no,1.2106570203402183,0.14457490541317838,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.4967146330868757,no,-0.4089723048709302,yes,no,-0.900437881972786,-0.3699311230755559,-0.5913105246482471,3.1999849193313796,0.20036564109371172,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.9817258514934912,no,-0.3763078984365618,no,no,-1.369570082486787,-0.6980219238509807,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.18054796324565578,no,0.06818422049386286,no,no,0.15510956918371616,-0.6271841373199231,1.0884471621049132,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.5907265380755342,no,-0.3862353160783797,no,no,0.7415248198262173,0.49876383806846647,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.4775353716749542,no,-0.359335216661841,no,no,-0.431305681458785,-0.35501790485849116,0.7524956247542811,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.8386312981662657,no,-0.46309274298277586,yes,no,0.5069587195692168,-0.7502181876107074,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.6655591816522713,no,-0.30681597494383694,yes,no,-1.1350039822297864,-0.40348586406395165,-0.255358987297615,1.5777205742959752,2.651577913386892,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0266551081435829,no,-0.33083392085146074,no,yes,0.15510956918371616,-0.7800446240448369,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.55659558320029,no,-0.049984073371646294,no,yes,-0.0794565310732843,-0.6719237919711174,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.9326432031549243,no,-0.520735813161073,no,no,-1.1350039822297864,0.7746583750841646,-0.255358987297615,-0.31660052425468344,0.6906080955523477,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.6655591816522713,no,-0.19217031314477925,yes,yes,0.3896756694407166,3.5075056133612823,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.5715472766636127,no,-0.29464688235064085,yes,no,1.5625061707257188,-0.35128960030422496,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7595710866409299,no,-0.08553063331492954,no,yes,-1.486853132615287,-0.5749878735601964,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.4775353716749542,no,-0.04550072346888985,yes,no,0.27239261931221637,0.588243147370855,1.424398699455545,3.2503657996119824,0.20036564109371172,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6847384430641927,no,0.652300664967274,no,no,0.27239261931221637,0.7634734614213661,-0.255358987297615,1.4870349897908905,2.651577913386892,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6655591816522713,no,0.5587907955669252,yes,no,-0.31402263133028474,0.7709300705298984,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.55659558320029,yes,-0.36606024151597566,no,no,1.093373970211718,0.3869147014404808,0.080592550053017,-0.41736228481588866,-0.2898768133649243,yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.1206670131322414,no,-0.41793900467644307,no,no,-1.0177209321012861,-0.5526180462345993,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.28951156169763703,no,0.14536188667702737,yes,no,-1.1350039822297864,0.6628092384561789,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.3685717732229729,no,-0.41793900467644307,yes,yes,0.8588078699547175,0.02154085512239409,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.2146789181209,no,0.17418342176617596,no,no,-0.431305681458785,-0.5041500870291388,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.2146789181209,no,0.1748239003237126,no,no,-0.5485887315872853,0.12593338264184742,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.4775353716749542,no,-0.2555776903409061,yes,no,0.7415248198262173,-0.19470080902504497,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.4027027280982172,no,-0.34204229560835187,yes,no,-0.7831548318442857,-0.09776489061412401,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.605678231538857,no,0.3362244968229446,yes,no,0.15510956918371616,-0.3885726458468869,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.6847384430641927,no,0.16841911474834623,no,no,0.15510956918371616,-0.5227916098004698,-0.5913105246482471,0.5197220884033201,0.20036564109371172,no,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.2296306115842226,no,-0.2744718077882369,yes,no,-0.5485887315872853,-0.27672350921890115,-0.255358987297615,3.0790708066579335,1.1808505500109836,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.3685717732229729,no,-0.11082953633762661,yes,no,-1.1350039822297864,-0.39602925495541924,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.3236425165728813,no,-0.3763078984365618,yes,no,-1.0177209321012861,0.010355941459595515,0.080592550053017,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.7595710866409299,no,-0.5626871586797226,no,no,1.5625061707257188,1.6023419861312589,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.7595710866409299,no,-0.39007818742359945,yes,yes,0.624241769697717,-0.45195382326941214,0.41654408740364907,-0.41736228481588866,-0.2898768133649243,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.5907265380755342,no,-0.048703116256573024,yes,yes,-0.431305681458785,-0.20961402724210973,1.0884471621049132,2.9883852221528486,2.651577913386892,no,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.7595710866409299,yes,-0.505684567058962,yes,yes,0.15510956918371616,1.6880929908793814,-0.255358987297615,2.9077758137038843,0.6906080955523477,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7595710866409299,no,0.1693798325846512,yes,no,0.624241769697717,-0.9366334153240169,-0.255358987297615,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.2296306115842226,no,0.035840053338262796,yes,no,1.4452231205972186,0.8529527707237546,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.08653605825699721,no,-0.4166580475613698,yes,no,0.15510956918371616,1.9863573552206766,-0.5913105246482471,-0.41736228481588866,-0.2898768133649243,yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
